,title,content
110,"대구 빈티지샵, 밀리터리샵","['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n안녕하세요! 대구분들 깔쌈한 빈티지샵, 밀리터리샵 추천해주세욥!온라인도 괜찮습니다🐧']"
111,"빈티지의류 관련하여 질문드립니다 (폴로 , 바버 등등) ..","['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n평소 빈티지 의류에 관심이 많아 구제샵에 방문하면 이것저것 여쭤보곤합니다 .가장 궁금한게 빈티지 폴로나 바버 , og밀리터리 상태 좋은 제품들을 셀렉해오시는 분들은 어떤 경로로 받아오시는건지 궁금합니다 .. 현업에 종사하시는 분들은 예민할 수 있겠지만 대략적으로라도 알려주시면 감사하겠습니다 !\u200b설 잘보내시고 건강하세요 고아캐 여러분 🙂']"
112,구제옷 사라탕 마라탕??,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n바시티 계속 둘러보다가 택배비 포함해서 53000원에 팔고있네요.. 이거 세탁맡기고 입는다치면 괜찮을까요?']
113,이베이 사용 질문입니다!,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n이베이에서 옷 구매하시는 회원님들께서는 진가품 여부는 어떻게 체크하시나요? 생각했던 금액보다 너무 저렴하네요..슈프림이나 다른 가죽류는 어느정도 멀쩡한 가격대를 형성하는것 같은데 폴로나 버버리로 검색해보니 구제가격이네요. 원래 이런건가요?']
114,눈팅 아재 첫 게시물!,['간만에 휴무라 배불리 먹고 드와서 첫 게시물!항상 눈팅 잘하고 있습니다36세 아재 182cm 90kg아우터: 몇년전 트럭커 아재 5만원상의: 듀테로 후드하의: 멜란지 마스터신발: 뉴발 국민574모자:더블알엘상의:듀테로아우터: 바버 인터네셔널상의:h&m하의:궁호 퍼티그신발: 치페와 엔지니어 플레인토상의:구제샵하의:리바이스신발:마르지엘라상의:h&m하의:유니폼브릿지신발:뉴발991아우터:아크테릭스 텐퀼상의:언더아머상의:라퍼지스토어하의:라퍼지스토어사코슈:그라미치신발:살로몬xt-6상의:니들워크하의: 15000원 보세 리넨슬리퍼:핸더스킴겨울철 장사 작업복 ㅠㅠ선글:오클리 프로그스킨상의:길단하의:라퍼지스토어신발:머렐 모압2 택티컬눈팅만 하다 뭐라도 올려 보고 싶은데 사진도 없네요 ㅜㅜ항상 좋은 정보 얻어갑니다!']
115,하만옵티컬 타르트옵티컬,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b오늘 하루종일 안경만 알아보다 하루가 갔네요현재 모스콧 렘토쉬 시나몬색상 47사이즈 착용중입니다아넬형 안경 블랙색상 찾아보고 잇던중제목에 두 브랜드를 알게 됫는데하만옵티컬 46사이즈로 맘 먹고 결제하려고 보니온라인엔 재고가 없네요ㅠㅠ 핫선글라스\u200b이리저리 알아보니 아넬안경한정 하만>타르트인거 같은데 말이죠\u200b지방러라 실착은 어려워서 하만이 평이 더 좋아 하만으로 결정했는데 고아캐 님들의 생각이 궁금합니다\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b']
116,"쭌쌤 델룩. 겨울 착장 (feat.일상, 스압주의)","[""안녕하세요. 쭌쌤입니다. \u200b기존 아이디 ‘쭌샘’의 네이버 아이디가 초딩때 만든 아이디라...뭔가 계속 사용하기 민망하고...블로그도 새롭게 시작해보고 싶어서, 새로운 아이디로 시작해봅니다! (글쓰기 조건 조회20과 댓글 30개 채우는데...쉽지 않았다는 후문이..) \u200b사실 작년에 제 교과와 일상 관련 유투브를 해보려고 시도했으나.... 영상 촬영과 편집을 혼자 감당하는게 부담스러워서 포기했습니다(유툽하시는 분들 존경합니다...)...그래서 평소 SNS에 장문으로 적는 글을 블로그에 옮겨 차곡차곡 쌓아보고 있습니다(글쓰기도 참 쉽지가 않습니다만..ㅎㅎ). \u200b글쓰기는 생각을 깔끔하게 정리할 수 있는 좋은 방법입니다. 다만 텍스트로 남아있기 때문에, 글이 매끄럽지 못하거나 별로일까봐 걱정이 되지만, 타인들에게 글을 공개한다는 마음가짐이 오히려 글쓰기에 많은 도움으로 다가옵니다! \u200b저 스스로도 더 성숙한 글쓰기를 위해 노력하고 공부하는 부분도 생기는 것 같구요! \u200b서론이 길었습니다..ㅎㅎ 새로운 옷은 별로 없지만, 오랜만에 착장과 저의 일상을 간단히 올리도록 하겠습니다!\u200b\u200b\u200b1. 학교 일상 작년에 온라인 수업으로 인한 좌절과 무력감이 커서...요번 겨울에는 2021년을 잘 보내보겠다라는 야망으로 열심히 지냈던 것 같습니다. \u200b 같은 학교에 있는 친학 국어선생님과 가정과 국어 융합수업을 준비해보고, 제가 기존에 하던 학교간 교원학습공동체 선생님들과 교과 관련 수업 나눔 및 개발등등 이것저것 많이 시도해보고 있습니다. \u200b 온라인 상황에서 선생님들이 겪으셨던 좌절과 무력감을 알기에, 다가오는 신학기는 더 잘 준비하고 싶네요. 그리고 제가 가르치는 가정교과의 중요성도 널리 알리고 싶습니다 ㅎㅎ \u200b(동직종분들 항상 응원합니다!! 화이팅!!)\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b2. M65 Field Parkar  우디앨런의 착샷을 오랜만에 보고 옷장 안에 있던 M65필드파카를 다시 꺼내 입었습니다. 날이 조금 푹해질 때 입었는데 참 루즈한 핏으로 만족스럽더라구요. 물론 동묘에서 저렴하게 구매했던 거라, 상태가 좋지는 않습니다. 택도 없구요... 언젠가는 폴로나 오리지날로 다시 구매를 하지 않을 까 싶습니다(필템 아니겠습니까~). \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b\u200b3. Miltec M51 Fishtail Parkar 전천후로 많이 입는 아우터입니다. 봄가을겨울, 편하게 입기도 갖춰입기도 참 매력적인 녀석입니다. 개인적으로 데드스탁이나 구제를 선호하진 않는데, 합리적인 가격과 소재로 만족스럽게 입고 있는 밀텍의 M51 피쉬테일 파카입니다. \u200b 친구녀석이 밀텍 M65 피쉬테일 파카가 있는데, 겉감과 안감이 좀 다르더라구요. 저는 개인적으로 밀텍의 피쉬테일파카는  M51이 예쁜 것 같습니다 ㅎㅎㅎㅎㅎ\u200b\u200b3-1. 드레스한 느낌과의 조합개인적으로 셔츠타이자켓과 피쉬테일 파카의 조합은 상당하다고 생각합니다. 캐쥬얼과 드레스 모두 포기하지 않지만, 강한 인상과 매력이 뿜어나죠. 색감도 과하지 않기 때문에, 스카프나 타이로 주는 포인트도 좋습니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b3-2. 캐쥬얼한 느낌과의 조합피쉬테일이 참 좋은 게, 캐쥬얼한 스타일과의 조합은 말할것도 없습니다. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b4. NB 카메라 패딩(나이젤맛) 고아캐드에 첫 게시물이(과거 아이디 '쭌샘') 이 옷을 입고 찍은 사진이었는데요ㅎㅎ 저렴한 가격에 구매해서 잘 입고 있습니다. 요즘은 오리지날한 맛을 뽑는 카라코람에 관심이 많아서, 언젠가는 구매하지 않을 까 싶습니다 ㅎㅎ(이게 또 오리지날을 따라가는 재미가 있습니다~)\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b5. 글로버울 더플코트  재작년에 구매해 참 잘 입고 있는 더플코트입니다. 사실 소재가 너무 거칠고 보온성도 조금은 아쉬움이 있지만, 가격대를 고려한다면 합리적이고 클래식한 스타일을 느낄 수 있습니다. 매시즌 네이비 색상 구매를 고민하기도 하지만, 친구녀석이 인버티어를 사버리면서 저를 놀리는 바람에.. 인버티어 더플도 고민이 되긴 합니다..^^;;\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b6. 기타그외 기타 아우터 및 자켓류  코디 스타일링입니다.\u200b6-1. 헤지스 발마칸17FW로 기억합니다만 할인에 추가할인 까지 받아서 저렴하게 구매해서 잘 입고 있습니다. 핏이 좀 정핏이라 안에 가볍게 입고 입으면 아주 만족스러운 아우터입니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b6-2. 브룩스브라더스 타운코트제가 사랑하는 브룩스브라더스의 타운코트인데요, 드레스업 한 느낌을 강하게 주는 날 입어주고 있습니다. 그래서 생각보다 자주 못입는 단점이 있지만, 그래도 오래오래 함께할 녀석이라고 생각합니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n6-3. 자켓과 니트류아우터를 벗고 사진 찍을 일이 있을 때 기록해둔 사진들입니다. 자주 보이는 얼굴이 당황스러우시겠지만..ㅎㅎ 옷을 참 잘 입으시는 저의 친구님입니다^^\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b6-4. 파타고니아 신칠라 파타고니아 신칠리가 은근 활용이 어려웠습니다. 뭔가 잘 활용하지 못하고 있었죠. 그래서 올해는 좀 활용하려고 노력을 많이 해봤습니다. 캐쥬얼 아웃도어를 재미나게 스타일링 하는 것도 참 재밌습니다. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n 겨울이 끝나가지만 건강 잘 챙기시고 코로나도 조심하시길 바랍니다. \u200b봄 착장으로 찾아뵙겠습니다. \u200b""]"
117,대구 편집샵 추천,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n대구 놀러갈 예정인데 편집샵 추천해주세요!! 동성로 위주로 갈 예정입니다.이스트로그나 언어펙티드 입점해있으면 더더 좋구요!● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지']
118,고아캐 형님들 992 구제좀 부탁드립니다,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n다이소에서ㅜ쓰벌거 스웨이드 클리너라고 있길사서 묻혔는데저래됬습니다... 리셀로 구매한지 한달도 안된 제 따끈따끈한 992가 ...눈물이 앞을 가립니다지금 한시간 지났는데 그대로인걸봐선 색이 완전 맛탱이간거같습니다...어떻게 방법좀 알려주이소... \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지']
119,셔츠핏 작아보이나요????(이상한가요??),['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n좀 딱 맞는것 같은데 못입겠죠????']
120,만원의 행복,['구제로 만원에 건진 야구잠바입니다ㅎㅎ  매드사우스라는 과거에 있던 스케이트 보드 의류 브랜드같네요! 입어보고 사이즈나 핏이 생각보다 좋아서 샀습니다.바시티 자켓 사진들 보면서 하나 사보고싶었는데 만원으로 맛 낼수 있어서 만족스럽네요!']
121,구제샵에서 건진 헤리티지플로스 후드,['심심할때 한번씩 가는 동네 구제샵 거리가장 먼곳까지 갈까말까 하다가 갔더니\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b오잉??? 이게 왜 여기서 나와..\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n제조년은 오래됐지만 비이커와 제일모직 탭을 보고 정품이라 판단4천원에 데려왔습니다!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n키가 작아서 크지 않을까 했는데 아주 큰 느낌은 없습니다 없겠죠?엄마는 새옷 사입으라하는데 끊을수가 없네요😘']
122,고아캐 형님 누님들 이 워커 알수있을까여??,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n제가 좋아하는 영드 피키블라인더스에서 신은 워커의정보를 혹시 알수일을까요??ㅠㅠ너무 알고 싶어 미겠어여...일단 알든의 캡토는 아닌거같아여.']
123,사라탕 마라탕 회원님들의 안목이 필요합니다.,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n구제로 9만원 살까요 말까요 ㅠㅠ']
124,리바이스 빈티지 제품들,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b형제님들은 리바이스 청바지 빈티지 제품들 어디에서 겟하십니까 인스타에보면 어디서 다들 귀신같이 가져오시던데... 한벌 사서 아주 잘입고 있어서 궁금합니다\u200b인터넷에서도 구하시나요??\u200b사진은 어디제품인지 알고 싶은 아우터입니다 ㅋㅋ']
125,최근 데일리,"['\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n이펙터AW 이펙터 프레임 자체가 볼드해서 포인트 주기 좋네요여름에는 아넬형보다 이펙터처럼 볼드한 안경을 자주 착용합니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n칼하트 x 타이맥스플라스틱이라 아쉽지만 스웻셔츠나 후드 입을때 좋을거 같네요\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n편한 860v2 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아페쎄 하프문백끈 좀더 뚤어 짧게 매고다니니 이쁩니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n하만 46 매물행.. 전 44가 더 좋은거 같네요..\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n추운데 작업...저때 얼어 죽을뻔 했습니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n매장앞에서 2시간 기다려 구매한 991 저는 65 주로 신는데 반업해 70 구매했습니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n마라톤사 네이게이터필드 워치를 좋아하는데 해밀턴 카키필드는 좀 흔하더라구요 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n다다 김희천작가 다다는 썩 좋아하진않는데 김희천작가를 좋아하기에 소장!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n헬로키티 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n올드 나이키 모자를 수집합니다 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n폴리싱, 점검받은 까르띠에 탱크 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n올드 나이키 모자 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n색 맞추고~ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n제주 가고싶다\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n디 앞 필수 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n프린팅이 이쁜 올드 챔피온도 수집합니다. 편한ㄱ 최고 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n올드 나이키 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n가네마넨 안경도 편하더라구요 사이즈는 43 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n991 네이비! \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n다소곳,,, \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n꼼데 옴므 플러스 내놔\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n백보드 맛으로 줗은 에어컴포트..? \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n용산 배정남']"
126,주우말,['오늘은 홍대를 뿌시러 다녀왔습니다 ㅋㅋㅋ낮부터 달렸네요 ㅋㅋㅋ 저녁에 술을 먹을수 없으니 낮술을 즐겼습니다 ㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n아메리칸 차이나푸드 와 정말 맛있었습니다 강추입니다 ㅋㅋ 술이 모질라(?)서 ㅋㅋㅋ 또시킵니다\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n하이볼 비슷한거였는데 이름이 기억이 안나네요 ㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n완전 깨끗하게 뿌셨습니다 ㅋㅋㅋ 낮술을거하게 하고 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n홍대에 있는 틴틴 샵을 가보았습니다 ㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n구입을 합니다 ㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n에어팟에만 틴틴을 하다 지갑에 까지 하나더 추가 했습니다 ㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n친구가 모자글 사고싶다 하여 엠엘비도 들렸습니다 사진한장 찰칵 했습니다 ㅋㅋ 저번에 슬로우 스테디 클럽에 들려 구입한 네이더스 패딩 입니다 ㅋㅋㅋ안에는 네이더스 조끼에 니트까지 ㅋㅋㅋ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n옴니 피플로 이동해 봅니다\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n구제 천국.. 다사고싶지만 참고 리바이스 501흰색 청바지 하나 구입했습니다 ㅋㅋ 조금 오염이 있지만 핏이 맘에 들어 구입 ㅋㅋ 다음은 \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n저녁을 먹기전 입가심(?)으로 맥주로 시간을 보냅니다 상남자라서 커피보다 맥주 아니겠습니까? 마지막 저녁\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n웨이팅한후 라멘 아 배가 너무 불러 더이상 뒤의 술은 포기 하고 집으로 돌아왔습니다 ㅋㅋㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n이건 지지난 주말 광화문을 처음가본 촌놈의 사진 ㅋㅋㅋ 입니다 이상입니다^^^^^']
127,인센스 쩐내 어떻게 제거 할수 있을까요?,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b리노스토어에서 오래 묵혀 있던 버즈릭슨\u200b더플코트를 싼값에 구매해서 오늘 받았는데요.\u200b\u200b인센스 쩐내가 역겨울 정도로 심하게 납니다.\u200b(구제 쩐내 저리 가라네요. 구제 옷 냄새 베란다에 일년 \u200b걸어두니 빠지긴 하더군요)\u200b\u200b스타일러를 몇번을 돌려도 빠지지를  않습니다.\u200b지금은 아예 스타일러에도 배였구요.\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n \n\n\n\n\u200b울이라 물세탁도 안되고..\u200b드라이클리닝으로는 냄새 제거가 않되는데\u200b아 이거 쉽게 제거할 방법이 없을까요?\u200b']
128,개파카 질문드립니다,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b\u200b구제샵구경중인데 개파카발견해서 여쭤봅니다이거 혹시 오리지날맞을까요?? 전체적인사진은 찍기에 눈치보여서 택만올립니다']
129,드레익스 패턴 같은 블레이져&스포츠코트 추천 해주세요~~,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b오늘은 또 드레익스라는 브랜드를 알게되었는데\u200b패턴이 타 브랜드에 비해 참 고급지고 예쁘네요.\u200b뭐 좋은 옷이야 값어치를 증명하는 법이지만 진짜 이렇게 하다간 파산할수도... 있다는 생각에 \u200b혹시 좀 더 저렴한 브랜드 추천해주실수 있나요?\u200b\u200b\u200b\u200b\u200b']
130,노스페이스 제품 잘 아시는 분..!,"['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n안녕하세요! 드디어,,! 저도 글쓰기를 할 수 있게되었네요. 잘 부탁드립니다!이번에 옷들 구경하던 중 이 옷이 눈에 들어왔는데요..! 구제라 그런지 제품명을 알 수 없더라구요..프리마로포트 충전재 정도로만 알고 있는데 이 옷 정보 아시는 분 계시나요?그리고 구매로는 어떨지,,,! 여러분들 의견이 궁금합니다!']"
131,랄프로렌 블랙와치 패딩 2만원,"[""바지 수선 하러가는 길에 있는 '보물찾기' 라는곳에서 발견하고 2만원이라는 말씀에 바로 샀습니다ㅎㅎ(수많은 옷들 속 보이는 체크패턴🙊)  구제옷이라 그런지 모자는 없지만 그외에 상태도 디자인도 좋아서 너무 만족스럽네요ㅎㅎ   랄프로렌에 럭비라인도 있는지는 잘모르지만!..ㅎ 좋은 소비였습니다!""]"
132,리바이스 LVC에 관한 질문이용,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\nLVC가 리바이스 빈티지 클로징의 약자던데 말그대로 구제인가요? 아니면 복각인가요?']
133,리바이스 세컨핸즈샵,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b리바이스 세컨핸즈 공홈에서 주문하려니 가격도 가격이고 직구라 번거롭네요. 혹시 여러분들이 국내에서 이용하는 리바이스 세컨핸즈샵이 있으신가요? 제가 아는 곳은 이태원 아이워즈어카 밖에 없네요. 공유 좀 부탁드려요:)']
