,title,content
162,이런 스타일 가죽자켓 있을까요?,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \u200b류준열님 코디 찾아 보다가 갈색 가죽자켓이 예뻐 보여서 검색했더니 잘 안 나오더라고요.... 이건 그냥 구제로 산 걸까요?비슷한 게 없으면 캐주얼하게 입을 수 있는 싱글라이더 추천해 주시면 감사하겠습니다!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b관련 링크(없으면 미첨부) ▷']"
163,스그는 근본이 없다 하셨지만(?) 여전히 이쁘다,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  MLB 마제스틱 (들고있음)상의 -  폴로 랄프로렌 셔츠하의 -  구제신발 -  조던1 스그기타 악세 -  엄브로 가방키,몸무게(선택) - 179 / 75\u200b근본이 없지만 이쁜걸 어떡하나요!!\n\n\n\n \n\n\n\n\n\n\n\n\n훈스델리 (23)(@callmeleon0333) • Instagram 사진 및 동영상\n팔로워 815명, 팔로잉 617명, 게시물 57개 - 훈스델리 (23)(@callmeleon0333)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n놀러오세오!']"
164,170 쪼꼬미의 25~ 26 데일리룩,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  프룻오브더룸상의 -  하의 -  유니클로신발 -  구제기타 악세 -  키,몸무게(선택) - 170/73\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  구제상의 -  하의 -  이테르노솜브라신발 -  구제기타 악세 -  키,몸무게(선택) - 170/73\u200b\u200b']"
165,일노예의 퇴근엘베샷,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. 오랜만에 심심해서 내리기전에 찰칵해봤음다왜냐면 니트를 새로 사서 첫 개시한날이기 때문 ㅎ홓구제체고 빈티지체고~!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  크리틱상의 -  빈티지하의 -  안보임신발 -  안보임기타 악세 -  디미토키,몸무게(선택) - 비밀이다이말이란다\u200b']"
166,야경이 이쁜곳에서 신입사원 출근룩,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n모두 감기 조심하세요 날이 너무 춥네요 😊\u200b<기본양식> 아우터 -  구제상의 -  무탠다드하의 -  무탠다드신발 -  보세기타 악세 -  키,몸무게(선택) \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n이승언(@s12e13) • Instagram 사진 및 동영상\n팔로워 175명, 팔로잉 186명, 게시물 7개 - 이승언(@s12e13)님의 Instagram 사진 및 동영상 보기\ninstagram.com']"
167,캐트릿 짱,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b<기본양식> 아우터 -  컨버스상의 -  보세하의 -  구제신발 -  컨버스 런스타 하이크기타 악세 -  소니 헤드셋키,몸무게(선택) - 179 / 78\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n날씨가 추워져서 이젠 저거로도 커버 불가능..감기 조심하세요!!\n\n\n\n \n\n\n\n\n\n\n\n\n훈스델리 (23)(@callmeleon0333) • Instagram 사진 및 동영상\n팔로워 796명, 팔로잉 609명, 게시물 53개 - 훈스델리 (23)(@callmeleon0333)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b']"
168,소소한 피드백좀 부탁드려용,"['\u200b🔈생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b<원하는 스타일> - 캐주얼한 감성을 원해영\u200b<아쉬운점, 피드백 받고 싶은 포인트> - 가방이 무려 2개 감성 괜찮을까요..?그리고 바지 핏은 괜찮은지 물어보고 싶네용\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -구제  상의 -  유니클로하의 -  음신발 -  뉴발란스기타 악세 -  구제,음,스파오키,몸무게(선택) - 174,55']"
169,11월 데일리룩 :),"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  유니클로상의 -  스파오하의 - 유니클로 U 신발 -  닥터마틴기타 악세 -  애플워치\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  유니클로하의 -  하이파이펑크신발 -  나이키기타 악세 -  \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  구제하의 -  하이파이펑크신발 -  뉴발란스기타 악세 -  프라이탁, 애플워치\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  유니클로상의 -  하의 -  신발 -  닥터마틴기타 악세 -  \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  유니클로상의 -  유니클로하의 -  하이파이펑크신발 -  조셉트기타 악세 -  \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  유니클로상의 -  유니클로하의 -  하이파이펑크신발 -  조셉트기타 악세 -  \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  상의 -  크리틱하의 -  무신사스탠다드신발 -  반스기타 악세 -  팀벅']"
170,가로수길에서,"['작성하신 글은 유튜브 컨텐츠로 사용될 수 있습니다... 더보기\n\n\n\n\n\n\n\n\n\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  ❌상의 -  보세하의 -  구제신발 -  컨버스 런스타 하이크기타 악세 -  소니 헤드셋키,몸무게(선택) - 179 / 78\u200b겨울 다가오기전 한창 가을일 때 찍었던거!!날씨 너무 추워지고 있으니까 꼭 아우터 입고 다니세요!!\n\n\n\n \n\n\n\n\n\n\n\n\n훈스델리 (23)(@callmeleon0333) • Instagram 사진 및 동영상\n팔로워 785명, 팔로잉 594명, 게시물 51개 - 훈스델리 (23)(@callmeleon0333)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com\n\n\n\n\n\n\n \n\n\n\n제 인스타 계정이니 놀러오세요!! 언제나 환영입니다!']"
171,코트 훈수 좀용,"['\u200b\u200b🔈생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b<원하는 스타일> - 캐주얼\u200b<아쉬운점, 피드백 받고 싶은 포인트> - 색감이라던지 포즈 그리고 바지 핏에 대해 피드백을 받고 싶어용\u200b\u200b<기본양식> 아우터 -  구제상의 -  보세하의 -  무신사신발 -  뉴발란스기타 악세 -  스파오, 이름 까먹었어용 알려달라하면 찾아서 알려드리겠슴둥!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n키,몸무게(선택) - 174/55']"
172,날씨가 너무 좋아유(feat.쌉스키니),"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식> 아우터 -  미치코런던(구제)상의 -  퍼스널팩하의 -  유니클로신발 -  로맨틱무브기타 악세 -  마인드 브릿지키,몸무게(선택) - 178/77\u200b더위 많이타는 제게는 딱 코트입기 좋은 날씨네여💕\u200b겨울이 왔어유👍']"
173,170 쪼꼬미의 동묘 다녀온 룩,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식> 아우터 -  구제상의 -  탑텐하의 -  무신사스탠다드신발 -  다온아토기타 악세 -  키,몸무게(선택) - 170/73\u200b오늘 이러고 동묘 다녀왔는데 춥더라구요다들 감기조심하세요']"
174,단편영화 의상으로 이런 옷을 구해야 합니다,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b아담샌들러 주연의 펀치 드렁크 러브 라는 영화입니다.저 영화에서처럼 눈에 띄는 원색의 셋업이어야 하고대디핏에 펑퍼짐한 아재룩 같아야 합니다.\u200b요번에 단편 하나 찍게 돼서 의상을 구해야 하는데생각보다 저런 원색의 셋업을 대여할 수 있는 업체를 찾기가 힘들더라구요.그래서 아예 고터 지하상가나 동묘구제시장 등에 가서 하나 사볼까 생각중이긴 합니다.\u200b혹시 저런 의상을 찾아볼 수 있는 가볼만한 데가 서울 안에서 또 어디 있을까요?패피 여러분의 관심과 지식이 절실히 필요합니다ㅠㅠ']"
175,나이키 빈티지 바람막이 같은거 어떻게 생각하네요,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \u200b\u200b\u200b관련 링크(없으면 미첨부) ▷\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b구제같은것중에 잘 고르면 이쁜거 많을것같은데이런거 사는거 어떻게생각하시나요?저는 상태같은거 아얘 신경 안쓰는 편이라..']"
176,칼하트 자켓,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \u200b\u200b\u200b관련 링크(없으면 미첨부) ▷\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n인스타 구제샵에서 본것같은데 혹시 품번이나어느시즌인지 아시는분계신가요']"
177,청과 흑청의 만남,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n와이드를 입으면 항상 바지를 짤라야 하는 슬픔이 있어요 ㅠㅠㅠㅠ\u200b<기본양식> 아우터 -  구제상의 -  스파오하의 -  보세신발 -  나이키 모나크기타 악세 -  키,몸무게(선택) - \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n이승언(@s12e13) • Instagram 사진 및 동영상\n팔로워 163명, 팔로잉 179명, 게시물 7개 - 이승언(@s12e13)님의 Instagram 사진 및 동영상 보기\ninstagram.com']"
178,패린이를 구제해주세요...기본템 뭐 사야할까요?,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  고2이고 막 튀는 옷을 잘 못 입습니다...피부도 밝은 편은 아니라서 무난한 어두운 계열 옷을 자주 입습니다.어좁에 멸치라서 오버핏으로만 입습니다ㅠㅠ또 옷 입고 공부해야 돼서 편한 옷만 선호하게 되네요..\u200b상의:그레이 챔피온 맨투맨(무지)검정 마하그리드 맨투맨텅스텐 그레이 낭만해적 맨투맨(무지)칸쵸 엘무드 맨투맨(무지)\u200b그레이 멜란지마스터 후드집업\u200b하의:검정 무탠다드 테이퍼드 슬랙스아디다스 트레이닝 바지검정 무탠다드 기모 슬랙스(구매예정)\u200b신발:그레이 뉴발란스 573흰색 나이키 에어맥스 엑시스\u200b가을, 겨울에 입는 것만 써봤습니다.캐쥬얼 쪽으로 주로 입는데 뭘 사야할까요?전체적으로 많이 부족하지만 가장 급한 부분을 알고 싶습니다 ㅜㅜ\u200b\u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n사진은 구매예정인 기모 슬랙스입니다!\u200b관련 링크(없으면 미첨부) ▷']"
179,올블랙(?)이지만 심심하지 않게,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b<기본양식> 아우터 -  시스템 옴므상의 -  후드 : 구제 / 이너 : 자라 u넥 반팔하의 -  문선신발 -  마르지엘라 첼시 부츠기타 악세 -  모스키노 미니백키,몸무게(선택) - 177/68\n\n\n\n \n\n\n\n\n\n\n\n\nInstagram의 김희석(@kilutex)님 • 사진 및 동영상 70개\n팔로워 1,100명, 팔로잉 1,187명, 게시물 70개 - 김희석(@kilutex)님의 Instagram 사진 및 동영상 보기\nwww.instagram.com']"
180,근본코디지만 신발을 포인트 주고 싶은 1인,"['\u200b🔈생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b<원하는 스타일> - 캐주얼\u200b<아쉬운점, 피드백 받고 싶은 포인트> - 신발로 포인트를 잡고 싶은데 어떤 코디가 좋은지 묻고 싶어용\u200b\u200b<기본양식> 아우터 -  구제상의 -  보세하의 -  음신발 -  뉴발기타 악세 -  스파오,음키,몸무게(선택) - 174 //55\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']"
181,"어두운데 화려한 그런 상의 찾습니다~! (캐주얼, 스트릿)","['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------  \u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n디네댓 후드랑 후리스 인데, 이런것처럼 막 화려한?데 어두운 계열 상의 찾습니다!\u200b몸도 크고 크게 입는거 좋아해서 가슴단면 64cm 이상 사이즈가 있는 제품이면 좋겠습니다알고계시는 니트/맨투맨/후드/후리스 다 좋습니다! 좀 어두우면서 난잡한 상의 추천해주세요!구하기 쉬운 옷이면 좋겠어요!\u200b관련 링크(없으면 미첨부) ▷']"
182,엄마! 누가 내 바지 다 입고갔어!!?,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다. 🔈착장 기본 양식을 지켜주세요. \u200b\u200b<기본양식> 아우터 -  구제상의 -  구제하의 - 구제/구제신발 -  후망기타 악세 -  구제 /구제키,몸무게(선택) - 170/61\u200b매장 조사왔다가 무신사에서 사진찍혔었던 기분좋은날!!!ㅎㅎㅎ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b']"
183,요즘 광장시장 어때요?,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무 ---------------------------------------------원래 자주가는데 안가니 4개월됐는데 오랜만에 가볼려고하는데 블레이저나 가죽자켓 구할라고하는데 요즘 가보신분있나요?\u200b관련 사진 ▷ \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b\u200b관련 링크(없으면 미첨부) ▷']"
184,남포동 구제시장 탐방,['*쇼핑후기 게시판은 제품 실사 혹은 실사용 후기가 필수입니다. 누락 될 경우 삭제 될 수 있으니 참고해주세요.\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n남포동 구제시장니트 2천원\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n남포동 구제시장셔츠 1천원\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n남포동 구제셔츠 1천원\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n남포동 구제 바지 각각 1천원\u200b니트 3천원 부르시길래 어의없어서 먼소리시냐고 2천원아님 안산다고 해서 깍았습니다.바지는 기장 늘리거나 줄이믄 될듯하네요\u200b땀뻘뻘 흘리면서 캣네요\u200b총합 7천원']
185,편함을추구한 꾸안꾸스러운 스트릿??,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 지오다노상의 - 아메리칸이글하의 - 보세신발 - 아식스악세 기타 - 커버낫키,몸무게(선택) - 173,73\u200b오늘...구제시장가려고 편하게 입고 나왔다가옷은 못건지고 바로옆 DDP가있다는 사실을 알고 사진을 건지러갔다,,, 이런곳이 있다는걸 더빨리 인지했으면 옷좀 잘입고갈껄...그래도 편함을 추구한 이번 스트릿? 룩어떤가요?\u200b사진 화질이...깨진건...아직 제가 갤럭시라 친구가 찍어준사진을 에어드으로 받는게 안돼서에요... 조만간 바꾸니까 그때까지만 참아주세요 😥\u200bhttps://instagram.com/style_hoon?igshid=1tqf38qpablqp\n\n\n\n \n\n\n\n\n\n\n\n\nHoonsTyLe(@style_hoon) • Instagram 사진 및 동영상\n팔로워 10명, 팔로잉 6명, 게시물 4개 - HoonsTyLe(@style_hoon)님의 Instagram 사진 및 동영상 보기\ninstagram.com\n\n\n\n\n\n\n \n\n\n\n\u200b']"
186,구제샵 레전드 닥마 첼시 만원,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무--------------------------------------------- \u200b관련 사진 ▷\u200b\u200b\u200b관련 링크(없으면 미첨부) ▷\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n구제샵갔더니 닥마 2976모델 앞코에 살짝 주름진거 1만원 부르시는데 어떨까요?\u200b완전지방살아서 등산복파는 구제샵인데 보물찾은건가요?\u200b사이즈는 살짝 타이트한것같은데\u200b']"
187,슬램잼 덩크 하이 라이트 그레이 코디,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무--------------------------------------------- \u200b관련 사진 ▷\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n슬램잼 덩크 하이 구매하게 되었는데 코디 추천 좀 해주세요 하이탑 흰색은 처음이라ㅠㅠ\u200b\u200b관련 링크(없으면 미첨부) ▷']"
188,간만에 나드으리!(feat.빈티너낌),"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 제멋상의 - 제이크루(구제)하의 - 토피신발 - 아디다스기타 악세 - 키,몸무게(선택) - 178/77 \u200b간만에 대부도 노올러 갑니다잉🎶\u200b오전에 비온다했는데 날이 쨍쨍보스 구라청은 믿거💕\u200b다들 즐거운 주말되세요!❤']"
189,#2,"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\u200b<기본양식>아우터 - 구제상의 - 코스하의 - 낫포너드신발 - 컨버스기타 악세 - 무인양품/자라키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']"
190,옥상룩17,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\u200b추워도 후리하게\u200b<기본양식>아우터 - 구제, 디네댓상의 - 스투시하의 - 제로신발 - 반스기타 악세 - 뉴에라, 노스페이스 키,몸무게(선택) -']"
191,인스타 구제샵,"['🔈패션질문 게시판 이용시, 관련사진 첨부 의무--------------------------------------------- \u200b관련 사진 ▷\u200b\u200b\u200b관련 링크(없으면 미첨부) ▷인스타 빈티지샵 보면 나이키나 빈폴 아디다스 등 메이커는 가격대보면 진짠가싶다가도 이런 명품옷들보면 짭 같은데 인스타 빈티지샵 모든 메이커가 짭인가요?']"
192,체크체크 자켓,"['🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\u200b<기본양식>아우터 - 구제상의 - 유핑하의 - 엘무드신발 - 런스타하이크기타 악세 - 마크제이콥스 시계키,몸무게(선택) - \u200b역시...얼굴을 가려야 패션의 완성']"
193,롱코트의 계절입니닷(feat.출근룩),"['\u200b🔈해당게시판은 생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n밝은 곳에서 한쟝\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 미치코런던(구제)상의 - 마인드브릿지하의 - 보세신발 - 닥마기타 악세 - 반키,몸무게(선택) - 178/77\u200b롱코트, 마원으로 월~금은 날로 먹고있는 요즘입니드앗!']"
194,(생방 피드백 원해요!) 키작고 뚱뚱한 사람 모음집,"['\u200b🔈생방송 컨텐츠에 사용 될 수 있습니다.🔈착장 기본 양식을 지켜주세요.\u200b<원하는 스타일>- 캐쥬얼, 남친룩, 캐트릿\u200b<아쉬운점, 피드백 받고 싶은 포인트>- 평범하면서 포인트를 주고싶어요.제가 잘 하고 있는건지 궁금합니다.\u200b꼭 받고싶어요!!!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b<기본양식>아우터 - 쿠어상의 - 유핑하의 - 브랜디드신발 - 로맨틱무브기타 악세 - 시그니처키,몸무게(선택) - 173/77\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 쿠어상의 - ami하의 - 지오다노신발 - 로맨틱무브기타 악세 - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 스파오상의 - 유핑하의 - 무신사스탠다드신발 - 구찌 라이톤기타 악세 - 메종키츠네 브로치\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 아웃도어 프로덕트상의 - ami하의 - 피스워커신발 - 닥터마틴기타 악세 - 프라이탁\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 라코스테상의 - ami하의 - 토니웩신발 - 로맨틱무브기타 악세 - 시그니처\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - oioi하의 - 제로신발 - 나이키 피스마이너스원 포스기타 악세 - 프라이탁\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 캉골상의 - 어커버하의 - 커스텀어클락신발 - 뉴발란스 327기타 악세 - 메종미네드 백팩\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - 아크네하의 - 파르티멘토신발 - 런스타하이크 글리터기타 악세 - 프라이탁\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - 스톤아일랜드하의 - 폴로신발 - 나이키 유니버시티레드기타 악세 - 프라이탁\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 -상의 - ami하의 - 파르티멘토신발 - 테바기타 악세 - 캉골시계키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 구제상의 - 어커버하의 - 무신사스탠다드신발 - 컨버스기타 악세 - 키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - 스투시하의 - 무신사스탠다드신발 - 나이키x사카이 블레이저기타 악세 - 키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - 스투시하의 - 커스텀어클락신발 - 조던1 cp3기타 악세 - 키,몸무게(선택) - \n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n<기본양식>아우터 - 상의 - 유핑하의 - 커스텀어클락신발 - 런스타하이크 글리터기타 악세 - 캉골시계\u200b']"
